tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"NHÀ MỚI TRUNG TÂM ĐỐNG ĐA - 6 TẦNG - Ô TÔ ĐỖ CỬA CHỈ 7,29 TỶ",7.29,"Phường Văn Miếu, Quận Đống Đa, Hà Nội",24.0,4,4,6,Giấy tờ không xác định,2025-10-27
NHÀ ĐẸP TÔN ĐỨC THẮNG – 5 TẦNG FULL NỘI THẤT – Ở NGAY,7.3,"Phường Văn Chương, Quận Đống Đa, Hà Nội",34.0,3,4,5,Giấy tờ không xác định,2025-10-27
BÁN NHÀ ĐỐNG ĐA - NGÕ NÔNG - GẦN PHỐ - CHO THUÊ CỰC ĐỈNH,8.9,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",37.0,9,5,5,Giấy tờ không xác định,2025-10-27
Tôn Đức Thắng 19/24m² – 6 tầng – MT 3m– 7.29 Tỷ –Ô tô đỗ cửa – Đống Đa,7.29,"Phường Văn Miếu, Quận Đống Đa, Hà Nội",24.0,4,4,6,Giấy tờ không xác định,2025-10-27
BÁN NHÀ ĐỐNG ĐA - NHỎ XINH - GẦN PHỔ,2.85,"Phường Cát Linh, Quận Đống Đa, Hà Nội",12.7,2,2,4,Giấy tờ không xác định,2025-10-27
"Nhà Đẹp Thang Máy Thịnh Quang 40m, 7 tầng, mt 5.5m,  giá 15.2 tỷ.",15.2,"Đường Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",40.0,4,4,7,Sổ đỏ,2025-10-26
"🔥 Tôn Đức Thắng, Ngõ Ba Gác Tránh, Gần Phố, 22m2, 5 Tầng, Giá 6.28 Tỷ",6.28,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",22.0,3,4,5,Giấy tờ không xác định,2025-10-26
"PHỐ TAM KHƯƠNG, NHÀ MỚI 5 TẦNG, 44M2, MẶT NGÕ THÔNG, SÁT PHỐ, 10,2 TỶ",10.2,"Đường Tam Khương, Phường Khương Thượng, Quận Đống Đa, Hà Nội",44.0,3,4,5,Sổ đỏ,2025-10-26
Nhà đẹp 3 tầng ở luôn phố Thái Hà giá chỉ 984 triệu,984.0,"Đường Thái Hà, Phường Trung Phụng, Quận Đống Đa, Hà Nội",11.0,2,2,3,Giấy tờ không xác định,2025-10-31
TÂY SƠN – ĐỐNG ĐA – Ô TÔ KINH DOANH – 83 M2 – 4 TẦNG – MẶT TIỀN 4 M –,19.8,"Đường Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",83.0,8,8,4,Sổ đỏ,2025-10-31
"Bán nhà mặt phố Tôn Đức Thắng, dt: 55 m x5 tg, mt 5,5 m, giá :31,5 ty",31.5,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",50.0,4,4,5,Sổ đỏ,2025-10-30
Nhà Đầu Ngõ Phố Tây Sơn – Thang Máy – 6 Tầng Mới – Trung Tâm Đống Đa,10.0,"Phường Quang Trung, Quận Đống Đa, Hà Nội",39.0,4,5,6,Giấy tờ không xác định,2025-10-26
🏠ĐỐNG ĐA NHÀ 2 MẶT NGÕ TRƯỚC SAU – 38M – NGÕ RỘNG – NỘI THẤT HIỆN ĐẠI🌟,9.8,"Phường Phương Liên, Quận Đống Đa, Hà Nội",38.0,5,6,4,Giấy tờ không xác định,2025-10-26
"Cực hiếm Trung tâm Đống Đa, 18 phòng khép kín, 75m2 8 tầng giá 12.9 tỷ",12.9,"Phường Phương Liên, Quận Đống Đa, Hà Nội",75.0,11,7,8,Giấy tờ không xác định,2025-10-26
"Siêu phẩm nhà Linh Quang, gần hồ, full nội thất, 30m2 5 tầng 7.38 tỷ",7.38,"Phường Văn Chương, Quận Đống Đa, Hà Nội",30.0,3,5,5,Giấy tờ không xác định,2025-10-26
"Bán Nhà Dòng Tiền CCMN Trường Chinh 7 Tầng 36 Phòng Khép Kín MT 8,5M",41.5,"Đường Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội",102.0,36,37,7,Sổ đỏ,2025-10-25
CẦN BÁN GẤP NHÀ MẶT PHỐ TRƯỜNG TRINH NGÃ TƯ SỞ,38.0,"Đường Khương Thượng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",79.0,3,2,2,Sổ đỏ,2025-10-25
"Bán nhà ngõ Thông Phong, dd,dt: 40 m x 4 tg ,mt:5 m, giá 8,5 ty",8.5,"Phường Văn Miếu, Quận Đống Đa, Hà Nội",40.0,3,3,4,Sổ đỏ,2025-10-25
"🔥 Tôn Đức Thắng, Dân Xây, 2 Thoáng, KCBT, DT 27m2, 5 Tầng, Giá 6.9 Tỷ",6.9,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",27.0,4,3,5,Giấy tờ không xác định,2025-10-25
"Tòa Căn Hộ DV Kim Hoa, Đống Đa, 60m2x 8T Thang Máy, 18 Phòng, Full NT,",19.5,"Đường Hồ Ba Mẫu, Phường Văn Miếu, Quận Đống Đa, Hà Nội",60.0,18,19,8,Sổ đỏ,2025-10-30
TRUNG TÂM ĐỐNG ĐA – NHÀ ĐẸP 7 TẦNG – CÓ Ô CHỜ THANG MÁY,11.5,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",50.0,5,5,7,Giấy tờ không xác định,2025-10-25
Bán Nhà Đẹp Pháo Đài Láng - Lô Góc Ngõ Thông - 5 tầng Ở Luôn,8.6,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",31.0,4,4,5,Giấy tờ không xác định,2025-10-25
hiếm Trường Chinh - Ngã tư sở ngõ trước nhà 3m gần phố mới đẹp 35m,8.3,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",35.0,4,4,5,Giấy tờ không xác định,2025-10-25
Bán Nhà Ngõ Phố Khâm Thiên( có thể bán 1/2),12.3,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",59.0,11,7,4,Giấy tờ không xác định,2025-10-25
Nhà thái hà - 30m -3 tầng- dân xây - ô tô đỗ cổng,3.28,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",30.0,2,2,3,Giấy tờ không xác định,2025-10-25
Bán Nhà 3T Plo Bộ Nông Nghiệp Phương Mai  - Dt65m2 Mt 4m oto 18 tỷ.,18.0,"68, Đường Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",60.0,4,3,4,Sổ đỏ,2025-10-24
NHỈNH 11 TỶ CÓ NGAY SIÊU PHẨM ĐỐNG ĐA 42M - 3 BƯỚC RA Ô TÔ - NGÕ THÔNG,11.6,"1/33, Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",42.0,9,9,6,Sổ đỏ,2025-10-28
BÁN NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA - FULL NỘI THẤT - Ở NGAY,4.15,"Phường Văn Chương, Quận Đống Đa, Hà Nội",28.0,2,2,3,Giấy tờ không xác định,2025-10-24
"Thái Hà – PHÂN LÔ, LÔ GÓC, Ô TÔ TRÁNH - KINH DOANH ĐỈNH",13.8,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",48.0,4,4,5,Giấy tờ không xác định,2025-10-24
BÁN NHÀ PHỐ TRẦN QUANG DIỆU. ĐĐ. DT 44M2.* 6 T.* TM 4.2M * GIÁ 21.8 TỶ,21.8,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",44.0,7,5,6,Giấy tờ không xác định,2025-10-24
Trung tâm Đống Đa - Mặt tiền 6m - 4 tầng - Nhà mới lô góc thoáng,4.55,"Phường Văn Chương, Quận Đống Đa, Hà Nội",19.0,3,3,4,Giấy tờ không xác định,2025-10-24
Đặng Tiến Đông – 2 MẶT THOÁNG – CHO THUÊ HÁI RA TIỀN,14.2,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",65.0,6,5,6,Giấy tờ không xác định,2025-10-24
NHÀ MỚI ĐỐNG ĐA - DT 25m2 - 5 tầng - Nhà sổ riêng - 5m ra oto tránh,5.3,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",20.0,3,3,5,Giấy tờ không xác định,2025-10-24
"Trường Chinh - Đống Đa | 5 Tầng, 41/ 50M | Giá 8.68 Tỷ",8.68,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",41.0,3,3,5,Giấy tờ không xác định,2025-10-23
"16TỶ85 NHÀ ĐẸP 5 TẦNG THANG MÁY, NGÕ OTO, 20M RA MẶT PHỐ THÁI HÀ",16.85,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",40.0,4,4,5,Giấy tờ không xác định,2025-10-23
Bán nhà đẹp ở ngay full nội thất Đống Đa,6.9,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",40.0,3,4,5,Giấy tờ không xác định,2025-10-23
"Văn Chương Khâm Thiên - 19m2,  5 tầng , MT 2,6 , 5,4tỷ",5.4,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",19.0,3,3,5,Giấy tờ không xác định,2025-10-23
PHÂN LÔ TRẦN QUANG DIỆU ĐỐNG ĐA -Ô TÔ TRÁNH -KD 50M-6 TẦNG,21.5,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55.0,5,6,6,Giấy tờ không xác định,2025-10-23
Siêu phẩm Đông Tác - 5 tầng thang máy - ngõ nông,10.7,"Phường Kim Liên, Quận Đống Đa, Hà Nội",57.0,3,4,5,Giấy tờ không xác định,2025-10-23
HOÀNG CẦU– 5 TẦNG THANG MÁY – NHÀ MỚI ĐẸP  – Ở NGAY,11.2,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48.0,3,4,5,Giấy tờ không xác định,2025-10-23
Bán nhà đẹp ở ngay gần chợ Khâm Thiên Đống Đa,5.55,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",20.0,3,3,4,Giấy tờ không xác định,2025-10-23
"THÁI HÀ ĐỐNG ĐA - SIÊU PHẨM PHÂN LÔ - 55M -6 T -MT 4,5 TRUNG TÂM ĐỐNG",18.8,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",55.0,6,6,6,Giấy tờ không xác định,2025-10-23
"Bán nhà Văn Chương - 4 tầng 38m2 , Mt 3m , 10m ra ôtô , 7,9 tỷ",7.9,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",38.0,4,3,4,Giấy tờ không xác định,2025-10-23
"Hiếm ! 18m2 - 6,4tỷ 2 mặt thoáng Tôn Đức Thắng",6.4,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",18.2,3,4,5,Giấy tờ không xác định,2025-10-23
"BÁN NHÀ PHỐ KHƯƠNG THƯỢNG DT 35M "" 5 TẦNG",8.0,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",35.0,4,3,5,Giấy tờ không xác định,2025-10-22
SIÊU PHẨM ĐẦU TƯ - Ô TÔ VÀO NHÀ - LÔ GÓC - MT 6M - DT70M,18.0,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",70.0,2,2,2,Giấy tờ không xác định,2025-10-22
"Lô Góc Pháo Đài Láng , 31mx5t , Mt 4,2m ngõ thông ,8,6tỷ",8.6,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",31.0,3,4,5,Giấy tờ không xác định,2025-10-22
Bán Nhà chính chủ quận đống đa  hà nội,2.65,"29/191/2, Đường Ngõ Chợ Khâm Thiên, Phường Văn Miếu, Quận Đống Đa, Hà Nội",15.0,2,2,4,Giấy tờ không xác định,2025-10-26
"Phạm Ngọc Thạch - 40m2 - Mt 3,5m - oto đỗ cửa - 15tỷ",15.0,"Phường Kim Liên, Quận Đống Đa, Hà Nội",40.0,4,5,5,Giấy tờ không xác định,2025-10-22
Bán nhà Láng Hạ 35m2 chỉ 7.4 tỷ Đống Đa,7.4,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",35.0,4,3,4,Giấy tờ không xác định,2025-10-22
NGÕ THÔNG KINH DOANH - Ô TÔ - MỚI ĐẸP Ở NGAY - TIỀM NĂNG TĂNG GIÁ,5.9,"Phường Kim Liên, Quận Đống Đa, Hà Nội",23.0,2,3,4,Giấy tờ không xác định,2025-10-22
SIÊU PHẨM TRUNG TÂM – LÔ GÓC 2 MẶT THOÁNG – Ô TÔ ĐỖ CỬA – ĐỐNG ĐA,12.2,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",60.0,2,3,4,Giấy tờ không xác định,2025-10-22
HƠN 4 TỶ CÓ NHÀ SỔ RIÊNG - GẦN PHỐ,4.25,"Phường Kim Liên, Quận Đống Đa, Hà Nội",16.6,2,3,4,Giấy tờ không xác định,2025-10-21
🌟THÁI HÀ – 44M - 8 TẦNG THANG MÁY – KINH DOANH – GẦN ÔTÔ TRÁNH,10.9,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",44.0,4,5,8,Giấy tờ không xác định,2025-10-21
Bán nhà mặt phố Thái Hà - Đống Đa - DT 30m - 4 Tầng - Vỉa Hè KDVP Cho,45.0,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",30.0,11,7,4,Giấy tờ không xác định,2025-10-21
Bán nhà phố Thái Hà 36m2 chỉ hơn 7 Tỷ Gần Phố,7.3,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",36.0,3,4,5,Giấy tờ không xác định,2025-10-21
"Xã đàn 23m 4 tầng nhỉnh 4đ ở ngay, nội thất đẹp",4.2,"Phường Nam Đồng, Quận Đống Đa, Hà Nội",23.0,3,3,4,Giấy tờ không xác định,2025-10-21
"Nhà mới ở ngay Thịnh Hào - 20m2 , MT 3,2m - ngõ thông ,2 thoáng",6.8,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",20.0,2,3,4,Giấy tờ không xác định,2025-10-21
TRƯỜNG CHINH 6 Tầng THANG MÁY VIP,12.8,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",39.0,3,4,6,Giấy tờ không xác định,2025-10-21
"Bán nhà Đồng Đa, gần phố, 2 mặt thoáng,S: 48m2 x 5tầng, Giá 12,9 tỷ",12.9,"Đường Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",48.0,4,5,5,Sổ đỏ,2025-10-27
Căn Góc Mặt Hồ Phương Mai 35m2 - Vỉa Hè Rộng - Kinh Doanh Cà Phê,14.5,"Đường Phương mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",35.0,8,8,6,Sổ đỏ,2025-10-24
"Cần tuền bán gấp căn 48/52mx7t thang máy, oto  25,8 tỷ Hoàng cầu",25.8,"Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48.0,8,7,7,Sổ đỏ,2025-10-24
"NHÀ ĐẸP PHỐ TÂY SƠN ĐỐNG ĐA - 50M² x 5 TẦNG –MT; 5M ,11.5 Tỷ )",11.5,"Đường Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",50.0,3,4,5,Sổ đỏ,2025-10-23
"Khâm Thiên, Đống Đa, Nhà Đẹp, Ở Ngay,  47m2. Giá Tốt 8.15 Tỷ",8.15,"Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",47.0,2,3,3,Sổ đỏ,2025-10-24
"🏡💥 HẠ CHÀO HƠN 2 TỶ CHỈ CÒN 22,35 TỶ - MẶT PHỐ THÁI HÀ, MT CỰC ĐẸP",22.35,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",30.0,3,3,5,Giấy tờ không xác định,2025-10-20
"Bán nhà ngõ TOÀN THẮNG X 5 tầng 33m2 ,2 thoáng , sổ nở hậu",7.0,"Phường Thổ Quan, Quận Đống Đa, Hà Nội",29.7,3,4,5,Giấy tờ không xác định,2025-10-20
Tôi cần bán nhà mặt ngõ Trần Quang Diệu ô tô chánh kinh doanh.,19.18,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",52.0,6,5,5,Giấy tờ không xác định,2025-10-20
NHÀ 5 TẦNG THANG MÁY - 2 MẶT THOÁNG - ĐÊ LA THÀNH TRUNG TÂM ĐỐNG ĐA,18.98,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",42.0,3,4,55,Giấy tờ không xác định,2025-10-20
Nhà 6tầng lê văn lương vuông đẹp  ở sướng yên tĩnh,10.5,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",43.0,6,5,6,Giấy tờ không xác định,2025-10-20
"Bán Nhà Cát Linh 20M x 3T, MT: 3,8M Giá 4,8 Tỷ. Dân xây, 30m ra phố",4.8,"Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",20.0,2,2,3,Giấy tờ không xác định,2025-10-20
"Bán Lô Góc Yên Lãng - 30m2 ,4 tầng Mt 3,4m , sổ nở hậu 7,5tỷ",7.5,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",24.0,4,3,4,Giấy tờ không xác định,2025-10-20
"Hiếm ! Bán Nhà trung tâm Đống Đa,Lô góc ngõ nông gần ph",8.35,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",25.0,4,3,4,Giấy tờ không xác định,2025-10-20
Bán nhà Thịnh Hào 1 - Kinh Doanh - Ô tô tránh - lô góc 41m2 giá 23 tỷ,23.0,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",41.0,7,7,7,Giấy tờ không xác định,2025-10-20
cần bán gấp nhà gần ĐH Thủy LợiGIẢM 150TR  DT 16M 4 tâng 3mt giá 2.69,2.69,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",16.0,3,2,4,Giấy tờ không xác định,2025-10-20
"Ngõ 88 Trần Quý Cáp, lô góc, ô tô tránh, kinh doanh đỉnh 40m2 11.9",11.9,"Phường Văn Chương, Quận Đống Đa, Hà Nội",40.0,5,5,4,Giấy tờ không xác định,2025-10-20
🏠 NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – Ô TÔ ĐỖ CỔNG – 2 THOÁNG TRƯỚC SAU – Ở NG,4.1,"Phường Phương Liên, Quận Đống Đa, Hà Nội",20.0,2,3,4,Giấy tờ không xác định,2025-10-20
"BÁN NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – NGÕ THÔNG, XE BA GÁC ĐỖ CỬA – 3 TẦNG C",4.15,"Phường Cát Linh, Quận Đống Đa, Hà Nội",18.0,2,2,3,Giấy tờ không xác định,2025-10-20
Tôi cần bán nhà mặt phố Khương Thượng 7tầng thang máy full nội thất,26.86,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",54.0,11,7,7,Giấy tờ không xác định,2025-10-20
Tôi cần bán nhà 2 mặt ngõ ô tô chánh đỗ kinh doanh Hoàng Cầu.,26.45,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",56.0,4,4,4,Giấy tờ không xác định,2025-10-20
"Bán nhà Văn Chương Đống Đa , 4 tầng 21m2, mặt tiền 3,2m, 4 ngủ ,5,6tỷ",5.6,"Phường Văn Chương, Quận Đống Đa, Hà Nội",21.0,4,3,4,Giấy tờ không xác định,2025-10-20
"Bán nhà phố Kim Hoa - 4 tầng, 27m2 ,mặt tiền 6,4m, 7tỷ",7.0,"Phường Phương Liên, Quận Đống Đa, Hà Nội",27.0,2,3,4,Giấy tờ không xác định,2025-10-20
CHỦ VỠ NỢ – BÁN GẤP NHÀ MỚI 6 TẦNG THANG MÁY – TRUNG TÂM ĐỐNG ĐA,9.85,"Phường Quang Trung, Quận Đống Đa, Hà Nội",30.0,3,5,6,Giấy tờ không xác định,2025-10-20
BÁN NHÀ TRƯỜNG CHINH-55M2*6T NHỈNH 12đ-THANG MÁY-GẦN Ô TÔ-NGÕ THOÁNG,12.0,"Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",55.0,3,3,6,Giấy tờ không xác định,2025-10-20
"Bán nhà Tây Sơn, 45m2, 6 tầng thang máy, ô tô, ngõ gần 4m, 2 thoáng",12.98,"Phường Trung Liệt, Quận Đống Đa, Hà Nội",45.0,3,4,6,Giấy tờ không xác định,2025-10-20
💥 PHÁO ĐÀI LÁNG - LÔ GÓC THOÁNG SÁNG - NGÕ THÔNG - NỘI THẤT ĐẸP,8.6,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",35.0,3,4,5,Giấy tờ không xác định,2025-10-20
🏠 NHÀ ĐẸP TRUNG TÂM ĐỐNG ĐA – FULL NỘI THẤT – GIÁ HIẾM TRONG TẦM TÀI C,4.9,"Phường Trung Phụng, Quận Đống Đa, Hà Nội",20.0,3,3,4,Giấy tờ không xác định,2025-10-20
"Bán nhà phố Trường Chinh - 5 tầng 50m2 , Mt 4,5m ,ngõ thông , nở hậu",8.6,"Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",50.0,3,4,5,Giấy tờ không xác định,2025-10-20
Nhà Ngõ 34 Hoàng Cầu - Gần Hồ Ô Tô Đỗ Cửa - 55m2* 4 tầng - Kinh Doanh,21.0,"Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55.0,4,4,4,Sổ hồng,2025-10-23
"Chùa Bộc, Đống Đa, Phân Lô, Ô Tô, Dân Xây  35m2x 4T, Nhỉnh 12 Tỷ",12.3,"Đường Chùa Bộc, Phường Khương Thượng, Quận Đống Đa, Hà Nội",35.0,3,4,4,Sổ đỏ,2025-10-23
"Khương Thượng, Đống Đa,  Nhà Mới Đẹp, Full Nội Thất, 35m2x5T. 8.xx Tỷ",8.5,"Đường Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",35.0,3,5,5,Sổ đỏ,2025-10-23
TRUNG TÂM ĐỐNG ĐA- ĐÔNG TÁC 32M - THANG MÁY - FULL ĐỒ,10.8,"Đường Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội",32.0,5,5,5,Sổ đỏ,2025-10-18
Chính chủ bán nhà số 2 ngõ 17 Quốc Tử Giám >>4 tỷ-5 tầng !!,4.33,"Đường Quốc Tử Giám, Phường Văn Chương, Quận Đống Đa, Hà Nội",10.0,3,2,5,Sổ đỏ,2025-10-22
Bán nhà Đặng Văn Ngữ 4 tầng giá 18 tỷ,18.0,"Đường Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",59.0,4,3,4,Sổ đỏ,2025-10-22
"Khương Thượng, ngõ thông, kinh doanh, 20m ra phố, nhà dân xây. 8,6tỷ",8.6,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",36.0,4,3,4,Giấy tờ không xác định,2025-10-17
Bán căn hộ liền kề Meco complex Trường Chinh 4 tầng giá 36 tỷ,36.0,"Phường Phương Mai, Quận Đống Đa, Hà Nội",90.0,4,4,4,Sổ đỏ,2025-10-22
"Bán nhà Chùa Bộc thoáng trước sau, Dt 50m2, 5t, mt 4m, vài bước ra phố",14.3,"Đường Chùa Bộc, Phường Kim Liên, Quận Đống Đa, Hà Nội",50.0,6,4,5,Sổ hồng,2025-10-21
TÒA NHÀ MẶT PHỐ SIÊU ĐẸP - KD ĐỈNH - HIẾM CÓ,43.0,"Đường Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",95.0,9,9,9810,Sổ đỏ,2025-07-23
BÁN NHÀ ĐỐNG ĐA - LÔ GÓC - GẦN HỒ 3 MẪU - Ở NGAY,6.35,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",29.0,3,5,5,Giấy tờ không xác định,2025-10-17
Tôi cần bán nhà Thái Hà 2 mặt ngõ ô tô chánh đỗ kinh doanh sầm uất .,17.79,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",58.5,3,3,3,Giấy tờ không xác định,2025-10-17
"Bán nhà phố Trần Quang Diệu 66m, 6 tầng, mt 6m. Giá: 30 tỷ",30.0,"Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",66.0,4,5,6,Sổ đỏ,2025-10-20
"Bán nhà  phố Nguyễn Thái học, dt :65 mx 5 tầng ,mt :4 m ,giá :8 tỷ",8.0,"Đường Lê Duẩn, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",65.0,4,4,5,Sổ đỏ,2025-10-20
ĐỐNG ĐA - CÁCH MẶT PHỐ 20M - NGÕ THẲNG - 6 TẦNG 8 NGỦ KHÉP KÍN HIỆN,7.5,"Đường Ngõ Thịnh Hào 1, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",41.0,8,8,6,Sổ đỏ,2025-10-20
TRUNG TÂM ĐỐNG ĐA 6 TẦNG THANG MÁY - VỊ TRÍ SIÊU ĐẸP - NHÀ THOÁNG SÁNG,9.8,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40.0,3,4,6,Giấy tờ không xác định,2025-10-16
CHÍNH CHỦ BÁN CĂN TRƯỜNG CHINH 77m - 18.5tỷ - PHÂN LÔ - KINH DOANH - O,18.5,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",73.0,4,5,4,Giấy tờ không xác định,2025-10-16
CHỈ BÁN TRONG THÁNG 10 nhà phố Lệnh Cư-Đống Đa 126m2 MT-4m 17.65 tỷ,17.65,"Phường Thổ Quan, Quận Đống Đa, Hà Nội",126.0,6,6,8,Giấy tờ không xác định,2025-10-16
"CỰC HIẾM – Nhà mới 3 mặt ngõ , trung tâm đống đa",8.0,"Phường Hàng Bột, Quận Đống Đa, Hà Nội",25.0,3,4,5,Giấy tờ không xác định,2025-10-16
TRẦN QUANG DIỆU - ĐỐNG ĐA 9.8tỷ THANG MÁY - PHÂN LÔ - GẦN OTO,9.8,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",30.0,3,5,6,Giấy tờ không xác định,2025-10-16
"Bán nhà La Thành, 67 m2, 7 phòng, dòng tiền, ô tô, thang máy, 2 thoáng",19.3,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",67.0,7,4,5,Giấy tờ không xác định,2025-10-16
"GIẢM BÁN NHÀ MỚI ĐẸP ĐỐNG ĐA, SÁT HỒ LINH QUANG, 8 PHÒNG NGÕ THÔNG 8TỶ",8.3,"Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",36.0,8,5,6,Giấy tờ không xác định,2025-10-16
"Nhà Đất ngõ cụt, cách mặt đường Khâm Thiên chục bước chân, sdcc + gdcc",3.2,"Phường Khâm Thiên, Quận Đống Đa, Hà Nội",32.0,2,2,5,Giấy tờ không xác định,2025-10-16
"SIÊU PHẨM MẶT PHỐ ĐÊ LA THÀNH TO, L.GÓC, Ô TÔ, KD,  42M2, MT 5M, 18,9T",18.9,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",42.0,2,4,5,Giấy tờ không xác định,2025-10-16
"Bán nhà măt ngõ ngô tât tố,văn miếu,dt: 50mx 5 tg , giá: 17,1 ty",17.1,"Đường Ngô Tất Tố, Phường Văn Miếu, Quận Đống Đa, Hà Nội",50.0,4,4,5,Sổ đỏ,2025-10-19
"TRUNG TÂM ĐỐNG ĐA NGÃ 4 SỞ - 5 Tầng ngõ thông, 2 mặt thoáng",7.7,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",31.0,3,4,5,Giấy tờ không xác định,2025-10-15
"LÔ GÓC Đống Đa - Nhà đẹp dân xây, vài bước ra ô tô ,9tỷ5",9.5,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",32.0,3,4,5,Giấy tờ không xác định,2025-10-15
"Lô góc Trường Chinh, 2 thoáng, ngõ ba gác, nhà dân xây. 46mx5T. 8,3 ty",8.3,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",46.0,4,4,5,Giấy tờ không xác định,2025-10-15
"Nhà đẹp Thịnh Quang! 2 thoáng, 40m ra ô tô, ngõ rộng. 31mx5T. Chỉ 7,4t",7.4,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",31.0,3,4,5,Giấy tờ không xác định,2025-10-15
